,easting,northing,timestamp,node_id
0,727811.0826341002,4631507.255744045,2013-03-26 19:40:03,-1
1,727845.1239324361,4631492.314807823,0,15
2,727981.5276204003,4631518.124125179,0,14
3,727977.5889129573,4631422.740378108,0,12
4,728022.6800876791,4631276.570257835,0,8
5,728025.9088060167,4631216.963775944,0,6
6,728025.9088060167,4631216.963775944,2013-03-26 19:41:07,-1
7,728025.9088060167,4631216.963775944,0,6
8,727971.2397848051,4631165.8859306965,0,3
9,727991.5890208408,4631124.190033719,2013-03-26 19:42:03,-1
10,727991.5890208408,4631124.190033719,0,4
11,728095.8890171293,4631175.332404884,0,5
12,728095.8890171293,4631175.332404884,2013-03-26 19:42:59,-1
13,728095.8890171293,4631175.332404884,0,5
14,727991.5890208408,4631124.190033719,0,4
15,727976.4507129922,4631155.208658858,2013-03-26 19:43:53,-1
16,727971.2397848051,4631165.8859306965,0,3
17,728025.9088060167,4631216.963775944,0,6
18,728022.6800876791,4631276.570257835,0,8
19,727977.5889129573,4631422.740378108,0,12
20,727981.5276204003,4631518.124125179,0,14
21,727992.3236072472,4631628.013941369,2013-03-26 19:44:58,-1
22,728028.8800985152,4631668.137400655,0,27
23,728029.4367409274,4631668.629349686,0,28
24,728119.1858354583,4631747.949240912,0,38
25,728171.3061258662,4631794.180820486,0,40
26,728220.1904084525,4631737.850639167,2013-03-26 19:46:03,-1
27,728220.1904084525,4631737.850639167,2013-03-26 19:47:07,-1
28,728224.6153150843,4631732.758495703,0,36
29,728249.9793428499,4631703.570101639,0,29
30,728284.9363738121,4631663.342794701,0,26
31,728318.3565299828,4631624.819116835,0,25
32,728368.531774767,4631669.690827821,2013-03-26 19:48:11,-1
33,728414.5658626398,4631711.040997909,0,32
34,728418.447135644,4631714.499849314,0,33
35,728481.1384234717,4631771.503874317,0,39
36,728544.1972221239,4631828.679746408,0,42
37,728571.4860624138,4631852.985774126,2013-03-26 19:49:15,-1
38,728579.9923637044,4631860.566779733,0,45
39,728633.5385800088,4631908.460396009,0,52
40,728739.1987426603,4631851.319376572,2013-03-26 19:50:19,-1
41,728762.6295774309,4631843.016164694,0,50
42,728873.1673577782,4631881.574673016,0,49
43,728834.9161385675,4631940.402156673,2013-03-26 19:51:24,-1
44,728825.3748999406,4631955.043469166,0,56
45,728790.5880432073,4632008.531362718,0,63
46,728704.1888070414,4632140.5905886125,0,84
47,728680.2630826859,4632178.727404296,0,86
48,728615.4323211499,4632279.959894167,0,97
49,728604.7917315736,4632296.270615568,0,99
50,728598.4292659555,4632306.023598991,2013-03-26 19:52:30,-1
51,728562.2301162704,4632360.428216948,2013-03-26 19:53:35,-1
52,728521.0369477859,4632419.27447721,0,110
53,728457.8832124146,4632511.287469884,0,118
54,728444.1319174189,4632530.410080707,0,119
55,728384.4201326584,4632590.299336024,0,123
56,728240.6765748365,4632726.974268274,0,128
57,728240.0166194066,4632727.677658364,0,129
58,728101.5996920392,4632907.706479413,0,141
59,728101.0273844395,4632908.687724283,0,142
60,728082.4040061273,4632947.30665538,2013-03-26 19:54:39,-1
61,728034.1653009793,4633079.28249721,0,150
62,728014.6482978612,4633143.571924036,0,158
63,727995.8607604466,4633148.640090805,0,159
64,727893.8094297154,4633118.257010952,0,157
65,727855.8484148986,4633103.50324855,2013-03-26 19:55:44,-1
66,727855.8484148986,4633103.50324855,2013-03-26 19:56:48,-1
67,727847.7011662098,4633100.33677442,0,152
68,727804.9283113144,4633081.626943026,0,151
69,727819.3596698089,4633045.403177399,2013-03-26 19:57:52,-1
70,727884.8839327889,4632913.561497867,0,143
71,727979.231412272,4632802.644758685,0,136
72,728032.71061219,4632760.671161955,0,131
73,728085.1718670895,4632717.719501125,2013-03-26 19:58:56,-1
74,728094.3459866298,4632708.548969656,0,127
75,728126.2493309984,4632677.56376115,0,126
76,728188.2160116333,4632679.2927473225,2013-03-26 19:59:59,-1
77,728240.6765748365,4632726.974268274,0,128
78,728384.4201326584,4632590.299336024,0,123
79,728419.2137696852,4632560.925435201,2013-03-26 20:01:03,-1
80,728444.1319174189,4632530.410080707,0,119
81,728457.8832124146,4632511.287469884,0,118
82,728521.0369477859,4632419.27447721,0,110
83,728604.7917315736,4632296.270615568,0,99
84,728615.4323211499,4632279.959894167,0,97
85,728629.8666070034,4632257.834140945,2013-03-26 20:02:09,-1
86,728680.2630826859,4632178.727404296,0,86
87,728704.1888070414,4632140.5905886125,0,84
88,728790.5880432073,4632008.531362718,0,63
89,728816.2711369449,4631969.0136310235,2013-03-26 20:03:13,-1
90,728825.3748999406,4631955.043469166,0,56
91,728873.1673577782,4631881.574673016,0,49
92,728762.6295774309,4631843.016164694,0,50
93,728633.5385800088,4631908.460396009,0,52
94,728626.2755325369,4631901.91728959,2013-03-26 20:04:07,-1
95,728579.9923637044,4631860.566779733,0,45
96,728558.3825495378,4631841.31059918,2013-03-26 20:05:13,-1
97,728558.3825495378,4631841.31059918,2013-03-26 20:06:17,-1
98,728544.1972221239,4631828.679746408,0,42
99,728481.1384234717,4631771.503874317,0,39
100,728418.447135644,4631714.499849314,0,33
101,728414.5658626398,4631711.040997909,0,32
102,728365.392091802,4631666.876118172,2013-03-26 20:07:21,-1
103,728318.3565299828,4631624.819116835,2013-03-26 20:08:17,-1
104,728318.3565299828,4631624.819116835,0,25
105,728284.9363738121,4631663.342794701,0,26
106,728249.9793428499,4631703.570101639,0,29
107,728224.6153150843,4631732.758495703,0,36
108,728171.3061258662,4631794.180820486,0,40
109,728126.5470091118,4631845.288499565,2013-03-26 20:09:22,-1
110,728095.4574558064,4631880.862325015,0,48
111,728081.5337174479,4631896.7946159765,0,51
112,728075.8589843003,4631903.292548799,2013-03-26 20:10:26,-1
113,728075.8589843003,4631903.292548799,2013-03-26 20:11:32,-1
114,728070.4692057241,4631909.46419039,0,53
115,728067.4618237438,4631912.907846492,0,54
116,728040.728517388,4631943.606029237,0,55
117,728005.7003876325,4631983.94122803,0,61
118,727935.2773578018,4632065.074309647,0,65
119,727849.4129105425,4632132.246565968,0,80
120,727815.8044348685,4632124.043413933,2013-03-26 20:12:35,-1
121,727815.8044348685,4632124.043413933,0,74
122,727811.1729569002,4632122.381114765,2013-03-26 20:13:41,-1
123,727767.0900048222,4632120.836734956,0,73
124,727732.5353298681,4631991.826355498,0,62
125,727716.8329913719,4631974.87708015,0,60
126,727698.1800915635,4631959.288487546,2013-03-26 20:14:46,-1
127,727646.6108911196,4631831.1265771575,0,43
128,727713.3032838827,4631674.814593741,2013-03-26 20:15:49,-1
129,727737.9335099878,4631615.610326653,0,24
130,727744.8260648372,4631599.042711489,0,23
131,727696.4856245816,4631555.373154681,0,21
132,727685.0132996468,4631526.552047027,0,20
133,727689.7435908802,4631522.407143207,0,18
134,727756.4867058244,4631458.287106593,2013-03-26 20:16:37,-1
135,727776.2094313579,4631317.286647595,2013-03-26 20:17:41,-1
136,727689.7435908802,4631522.407143207,0,18
137,727685.0132996468,4631526.552047027,0,20
138,727632.9573643468,4631521.111998737,0,17
139,727632.9573643468,4631521.111998737,2013-03-26 20:18:45,-1
140,727632.9573643468,4631521.111998737,0,17
141,727685.0132996468,4631526.552047027,0,20
142,727696.4856245816,4631555.373154681,0,21
143,727744.8260648372,4631599.042711489,0,23
144,727810.5106860648,4631507.627509327,2013-03-26 20:19:49,-1
145,727811.0826341002,4631507.255744045,2013-03-26 20:20:49,-1
