,easting,northing,timestamp,node_id
0,728159.1954804651,4632492.662293108,2013-04-16 20:20:04,-1
1,728330.465525033,4632480.753269473,0,114
2,728380.6059180144,4632487.69534809,0,116
3,728438.985958502,4632504.278461229,2013-04-16 20:21:12,-1
4,728457.8832124146,4632511.287469884,0,118
5,728521.0369477859,4632419.27447721,0,110
6,728604.7917315736,4632296.270615568,0,99
7,728615.4323211499,4632279.959894167,0,97
8,728615.991698815,4632279.102445984,2013-04-16 20:22:12,-1
9,728680.2630826859,4632178.727404296,0,86
10,728704.1888070414,4632140.5905886125,0,84
11,728790.5880432073,4632008.531362718,0,63
12,728804.1625824386,4631987.613731286,2013-04-16 20:23:11,-1
13,728825.3748999406,4631955.043469166,0,56
14,728873.1673577782,4631881.574673016,0,49
15,728762.6295774309,4631843.016164694,0,50
16,728696.4136103073,4631867.682917101,2013-04-16 20:24:07,-1
17,728633.5385800088,4631908.460396009,0,52
18,728579.9923637044,4631860.566779733,0,45
19,728544.1972221239,4631828.679746408,0,42
20,728481.1384234717,4631771.503874317,0,39
21,728418.447135644,4631714.499849314,0,33
22,728418.447135644,4631714.499849314,2013-04-16 20:25:12,-1
23,728418.447135644,4631714.499849314,0,33
24,728414.5658626398,4631711.040997909,0,32
25,728318.3565299828,4631624.819116835,0,25
26,728284.9363738121,4631663.342794701,0,26
27,728249.9793428499,4631703.570101639,0,29
28,728224.6153150843,4631732.758495703,0,36
29,728200.2741677401,4631760.771282652,2013-04-16 20:26:16,-1
30,728171.3061258662,4631794.180820486,0,40
31,728140.4309985148,4631829.4019467635,2013-04-16 20:27:15,-1
32,728095.4574558064,4631880.862325015,0,48
33,728081.5337174479,4631896.7946159765,0,51
34,728077.4550995568,4631901.464894626,2013-04-16 20:28:16,-1
35,728070.4692057241,4631909.46419039,0,53
36,728067.4618237438,4631912.907846492,0,54
37,728040.728517388,4631943.606029237,0,55
38,728005.7003876325,4631983.94122803,0,61
39,727935.2773578018,4632065.074309647,0,65
40,727921.4677716631,4632081.557341328,2013-04-16 20:29:20,-1
41,727849.4129105425,4632132.246565968,0,80
42,727815.8044348685,4632124.043413933,2013-04-16 20:30:18,-1
43,727815.8044348685,4632124.043413933,0,74
44,727767.0900048222,4632120.836734956,0,73
45,727677.4214841528,4632217.900641248,0,89
46,727446.0743104117,4632118.56506877,0,72
47,727340.1646127906,4632114.151579408,0,71
48,727319.2082004836,4632125.3361944035,0,75
49,727317.9367674757,4632126.187100992,0,76
50,727194.9106109743,4632038.537063628,2013-04-16 20:31:53,-1
51,727189.6187861804,4632034.731895082,0,64
52,726942.5518265516,4631822.7938673105,0,41
53,726865.2143640126,4631742.9143943945,2013-04-16 20:32:57,-1
54,726894.324523391,4631772.201155645,2013-04-16 20:34:01,-1
55,726942.5518265516,4631822.7938673105,0,41
56,727189.6187861804,4632034.731895082,0,64
57,726881.5663680914,4632178.577317888,2013-04-16 20:35:05,-1
58,726476.7471558265,4632538.38077754,0,120
59,726475.6063899212,4632539.998494856,0,121
60,726446.4651989108,4632588.313339565,0,122
61,726443.0562954351,4632593.494976554,2013-04-16 20:36:10,-1
62,726289.599219651,4632785.639860209,0,134
63,726287.580718046,4632786.788826514,0,135
64,726169.4450359968,4632872.731767169,2013-04-16 20:37:14,-1
65,726169.188016112,4632872.843706684,0,140
66,725961.3840906247,4632945.218032422,0,144
67,725916.0414234586,4632960.632804431,0,145
68,725727.431898976,4633025.83793678,2013-04-16 20:38:18,-1
69,725700.7304960741,4633035.400425816,0,148
70,725721.7056098226,4633105.6445050165,0,154
71,725976.7996902689,4633512.421114316,0,163
72,725977.0630058944,4633514.992326621,0,164
73,725978.014397421,4633541.565904756,2013-04-16 20:39:23,-1
74,726008.4390609311,4633676.260054164,0,165
75,725839.6652491089,4633617.50993477,2013-04-16 20:40:27,-1
76,725491.5438263956,4633439.928695295,0,162
77,725396.8752380656,4633407.369826293,0,161
78,725216.4680115134,4633309.526479639,0,160
79,724945.2539824713,4633006.308413826,0,147
80,724902.2423283834,4632943.510722848,2013-04-16 20:41:32,-1
81,724663.5897541773,4632590.623597024,0,124
82,724592.4215080189,4632483.4245547,0,115
83,724483.1348884702,4632318.42686764,0,103
84,724482.5949015496,4632317.611624362,0,102
85,724337.2286075758,4632102.62467615,2013-04-16 20:42:36,-1
86,724323.8752065124,4632078.939208444,0,67
87,724321.6679559294,4632075.024204837,0,66
88,724408.412098508,4632013.42868971,2013-04-16 20:43:14,-1
89,724539.7263689227,4631876.258334426,0,46
90,724724.3757691057,4631719.684537819,2013-04-16 20:44:12,-1
91,724724.3757691057,4631719.684537819,0,47
92,724927.2814583041,4631887.356991119,2013-04-16 20:45:06,-1
93,724658.7622777103,4631959.699596804,0,59
94,724657.6473082518,4631958.718537036,0,58
95,724650.5087041771,4631952.437302049,0,57
96,724601.6552767982,4632005.260539416,2013-04-16 20:46:13,-1
97,724622.0067541562,4632139.270799711,0,82
98,724698.234536916,4632116.116649989,0,69
99,724761.2525663394,4632116.869504927,0,70
100,724983.2018141947,4632179.509952723,2013-04-16 20:47:18,-1
101,725026.6095814509,4632188.034203261,0,87
102,725030.5220191218,4632188.79537878,0,88
103,725164.7990262257,4632222.849553473,0,91
104,725166.645604616,4632227.576128727,0,92
105,725196.0250819996,4632239.951938545,0,94
106,725254.206400273,4632328.293681033,2013-04-16 20:48:23,-1
107,725465.8074068483,4632670.73294262,0,125
108,725581.1421754805,4632848.497083073,2013-04-16 20:49:26,-1
109,725595.1891667517,4632860.111522691,0,139
110,725700.7304960741,4633035.400425816,0,148
111,725899.0567824956,4632966.214578412,2013-04-16 20:50:31,-1
112,725916.0414234586,4632960.632804431,0,145
113,725961.3840906247,4632945.218032422,0,144
114,726169.188016112,4632872.843706684,0,140
115,726287.580718046,4632786.788826514,0,135
116,726289.599219651,4632785.639860209,0,134
117,726300.4653015201,4632778.51333013,2013-04-16 20:51:35,-1
118,726446.4651989108,4632588.313339565,0,122
119,726468.6925935901,4632550.883084515,2013-04-16 20:52:39,-1
120,726475.6063899212,4632539.998494856,0,121
121,726476.7471558265,4632538.38077754,0,120
122,726902.9917548891,4632173.052447597,2013-04-16 20:53:43,-1
123,727189.6187861804,4632034.731895082,0,64
124,726942.5518265516,4631822.7938673105,2013-04-16 20:54:46,-1
125,726942.5518265516,4631822.7938673105,0,41
126,726846.6154333781,4631724.930683792,0,35
127,726826.2756694909,4631705.499430152,0,30
128,726723.0215471409,4631626.428914627,2013-04-16 20:55:51,-1
129,726826.2756694909,4631705.499430152,0,30
130,726846.6154333781,4631724.930683792,0,35
131,726942.5518265516,4631822.7938673105,0,41
132,727189.6187861804,4632034.731895082,0,64
133,727237.334241521,4632069.042431981,2013-04-16 20:56:55,-1
134,727317.9367674757,4632126.187100992,0,76
135,727518.1855974123,4632235.718039051,0,93
136,727644.0170683981,4632262.822968805,2013-04-16 20:58:00,-1
137,727661.4619096294,4632267.187655034,0,95
138,727704.5252371915,4632283.234221172,0,98
139,727730.9223290039,4632297.74862613,0,100
140,727784.9399698892,4632336.867007718,2013-04-16 20:59:03,-1
141,727802.9782408979,4632351.179509733,0,106
142,727904.1882549673,4632405.653728927,0,109
143,727943.3904275289,4632424.774955968,2013-04-16 21:00:09,-1
144,728159.1954804651,4632492.662293108,2013-04-16 21:01:09,-1
