,easting,northing,timestamp,node_id
0,727371.2110923512,4632891.23116355,2013-04-16 20:38:13,-1
1,727387.2552190293,4632816.10957179,0,138
2,727468.735433178,4632835.899050312,0,137
3,727458.306149915,4632904.563422642,2013-04-16 20:39:17,-1
4,727246.9865628794,4633063.00265799,2013-04-16 20:40:21,-1
5,727226.2841460742,4633055.625763785,0,149
6,727111.9404279711,4633104.880091405,0,153
7,727209.1108120242,4632761.193828728,0,132
8,727209.1108120242,4632761.193828728,2013-04-16 20:41:15,-1
9,727209.1108120242,4632761.193828728,0,132
10,726837.7327791192,4632623.473596018,2013-04-16 20:42:13,-1
11,727209.1108120242,4632761.193828728,0,132
12,727236.5573185083,4632728.165558251,2013-04-16 20:43:17,-1
13,727534.0742046069,4632465.283567259,0,113
14,727653.4495580917,4632278.7094632005,2013-04-16 20:44:22,-1
15,727661.4619096294,4632267.187655034,0,95
16,727677.4214841528,4632217.900641248,0,89
17,727767.0900048222,4632120.836734956,0,73
18,727815.8044348685,4632124.043413933,0,74
19,727815.8044348685,4632124.043413933,2013-04-16 20:45:26,-1
20,727815.8044348685,4632124.043413933,0,74
21,727849.4129105425,4632132.246565968,0,80
22,727919.5092639655,4632083.895003305,2013-04-16 20:46:31,-1
23,727935.2773578018,4632065.074309647,0,65
24,728006.1047585672,4632127.180763112,0,77
25,728011.8029704532,4632132.210679295,0,79
26,728021.4737335388,4632140.120369079,0,83
27,728061.8809991395,4632175.5618629195,0,85
28,728114.3337081606,4632220.137771262,0,90
29,728145.3062966587,4632268.171544598,2013-04-16 20:47:36,-1
30,728147.1224198313,4632273.190092048,0,96
31,728160.1627588933,4632311.905502785,0,101
32,728166.0843970552,4632324.84418565,0,104
33,728179.1365034617,4632341.6973149255,0,105
34,728203.160662692,4632359.313082784,0,107
35,728271.3171141269,4632387.09313562,0,108
36,728330.465525033,4632480.753269473,2013-04-16 20:48:41,-1
37,728330.465525033,4632480.753269473,0,114
38,728380.6059180144,4632487.69534809,0,116
39,728454.4036381727,4632509.787044168,2013-04-16 20:49:46,-1
40,728457.8832124146,4632511.287469884,0,118
41,728521.0369477859,4632419.27447721,0,110
42,728545.552237162,4632384.230843668,2013-04-16 20:50:52,-1
43,728604.7917315736,4632296.270615568,0,99
44,728615.4323211499,4632279.959894167,0,97
45,728680.2630826859,4632178.727404296,0,86
46,728704.1888070414,4632140.5905886125,0,84
47,728781.7511779882,4632022.045480044,2013-04-16 20:51:56,-1
48,728790.5880432073,4632008.531362718,0,63
49,728825.3748999406,4631955.043469166,0,56
50,728829.5652284725,4631948.613286264,2013-04-16 20:53:00,-1
51,728873.1673577782,4631881.574673016,0,49
52,728900.1131181465,4631841.280856978,0,44
53,728965.6743760305,4631743.377329269,0,37
54,728981.813057838,4631717.329459976,0,34
55,729068.186304709,4631586.383659424,0,22
56,729095.7783861617,4631544.339132072,2013-04-16 20:54:05,-1
57,729109.549061113,4631523.353480335,0,19
58,729120.568859282,4631506.558666509,0,13
59,729209.4409303935,4631375.614266915,0,11
60,729212.6435107002,4631371.715589924,0,10
61,729185.2926239073,4631350.607051307,0,9
62,729088.1758663515,4631272.015041491,0,7
63,728968.5849083355,4631172.705711623,2013-04-16 20:55:02,-1
64,728944.9686424378,4631152.263791161,0,2
65,728969.4360062843,4631112.756734934,0,0
66,729067.0179315843,4631103.7755352035,0,1
67,729143.2191240949,4631127.84842232,2013-04-16 20:56:07,-1
68,729186.9895577084,4631348.7152022105,2013-04-16 20:57:13,-1
69,729186.9895577084,4631348.7152022105,2013-04-16 20:58:17,-1
70,729185.2926239073,4631350.607051307,0,9
71,729212.6435107002,4631371.715589924,0,10
72,729209.4409303935,4631375.614266915,0,11
73,729120.568859282,4631506.558666509,0,13
74,729109.549061113,4631523.353480335,0,19
75,729068.186304709,4631586.383659424,0,22
76,728981.813057838,4631717.329459976,0,34
77,728965.6743760305,4631743.377329269,0,37
78,728906.4587046803,4631832.097474826,2013-04-16 20:59:14,-1
79,728900.1131181465,4631841.280856978,0,44
80,728873.1673577782,4631881.574673016,0,49
81,728825.3748999406,4631955.043469166,0,56
82,728790.5880432073,4632008.531362718,0,63
83,728786.7203869417,4632014.446125392,2013-04-16 21:00:20,-1
84,728704.1888070414,4632140.5905886125,0,84
85,728680.2630826859,4632178.727404296,0,86
86,728615.4323211499,4632279.959894167,0,97
87,728604.7917315736,4632296.270615568,0,99
88,728601.4431762516,4632301.403594905,2013-04-16 21:01:24,-1
89,728529.8038103104,4632406.742595048,2013-04-16 21:02:21,-1
90,728529.8038103104,4632406.742595048,2013-04-16 21:03:27,-1
91,728521.0369477859,4632419.27447721,0,110
92,728469.0617248716,4632494.970346494,2013-04-16 21:04:32,-1
93,728457.8832124146,4632511.287469884,0,118
94,728380.6059180144,4632487.69534809,0,116
95,728330.465525033,4632480.753269473,0,114
96,728271.3171141269,4632387.09313562,0,108
97,728203.160662692,4632359.313082784,0,107
98,728179.1365034617,4632341.6973149255,0,105
99,728166.0843970552,4632324.84418565,0,104
100,728160.1627588933,4632311.905502785,0,101
101,728147.1224198313,4632273.190092048,0,96
102,728127.5118484405,4632233.543753578,2013-04-16 21:05:38,-1
103,728114.3337081606,4632220.137771262,0,90
104,728061.8809991395,4632175.5618629195,0,85
105,728021.4737335388,4632140.120369079,0,83
106,728015.9667998373,4632135.616263575,2013-04-16 21:06:42,-1
107,728011.8029704532,4632132.210679295,0,79
108,728006.1047585672,4632127.180763112,0,77
109,727935.2773578018,4632065.074309647,0,65
110,727849.4129105425,4632132.246565968,0,80
111,727815.8044348685,4632124.043413933,0,74
112,727792.6416796684,4632119.016552821,2013-04-16 21:07:39,-1
113,727767.0900048222,4632120.836734956,0,73
114,727677.4214841528,4632217.900641248,0,89
115,727661.4619096294,4632267.187655034,0,95
116,727624.149263001,4632306.96705924,2013-04-16 21:08:43,-1
117,727534.0742046069,4632465.283567259,0,113
118,727210.5233141757,4632759.330703134,2013-04-16 21:09:47,-1
119,727209.1108120242,4632761.193828728,0,132
120,727111.9404279711,4633104.880091405,0,153
121,727226.2841460742,4633055.625763785,0,149
122,727226.2841460742,4633055.625763785,2013-04-16 21:10:49,-1
123,727226.2841460742,4633055.625763785,0,149
124,727371.2110923512,4632891.23116355,2013-04-16 21:11:49,-1
