,easting,northing,timestamp,node_id
0,727924.5056835874,4632077.931309528,2013-04-18 11:00:56,-1
1,727935.2773578018,4632065.074309647,0,65
2,728005.7003876325,4631983.94122803,0,61
3,728040.728517388,4631943.606029237,0,55
4,728055.6343079525,4631926.460909121,2013-04-18 11:01:59,-1
5,728067.4618237438,4631912.907846492,0,54
6,728070.4692057241,4631909.46419039,0,53
7,728081.5337174479,4631896.7946159765,0,51
8,728095.4574558064,4631880.862325015,0,48
9,728171.3061258662,4631794.180820486,0,40
10,728224.6153150843,4631732.758495703,0,36
11,728249.9793428499,4631703.570101639,0,29
12,728284.9363738121,4631663.342794701,0,26
13,728285.3556121053,4631662.860354192,2013-04-18 11:03:04,-1
14,728318.3565299828,4631624.819116835,0,25
15,728414.5658626398,4631711.040997909,0,32
16,728418.447135644,4631714.499849314,0,33
17,728451.1837659931,4631744.25622202,2013-04-18 11:04:09,-1
18,728481.1384234717,4631771.503874317,0,39
19,728544.1972221239,4631828.679746408,0,42
20,728574.9117957707,4631856.03886417,2013-04-18 11:05:14,-1
21,728579.9923637044,4631860.566779733,0,45
22,728633.5385800088,4631908.460396009,0,52
23,728762.6295774309,4631843.016164694,0,50
24,728789.1702562113,4631844.968782872,2013-04-18 11:06:19,-1
25,728856.0655907177,4631872.868838569,2013-04-18 11:07:24,-1
26,728873.1673577782,4631881.574673016,0,49
27,728828.5212998142,4631950.215225625,2013-04-18 11:08:28,-1
28,728825.3748999406,4631955.043469166,0,56
29,728790.5880432073,4632008.531362718,0,63
30,728704.1888070414,4632140.5905886125,0,84
31,728680.2630826859,4632178.727404296,0,86
32,728615.4323211499,4632279.959894167,0,97
33,728604.7917315736,4632296.270615568,0,99
34,728594.5054864705,4632312.03833582,2013-04-18 11:09:34,-1
35,728521.0369477859,4632419.27447721,0,110
36,728570.5504185287,4632446.759614313,0,112
37,728605.9044436644,4632472.021417614,2013-04-18 11:10:30,-1
38,728654.9685924957,4632506.042316942,0,117
39,728902.7899390071,4632725.499959053,2013-04-18 11:11:34,-1
40,728930.0765292626,4632755.14893453,0,130
41,729017.1058609281,4632973.471231073,0,146
42,728998.786862815,4633058.928462224,2013-04-18 11:12:37,-1
43,729017.1058609281,4632973.471231073,0,146
44,728962.4075954927,4632806.9942690255,2013-04-18 11:13:42,-1
45,728930.0765292626,4632755.14893453,0,130
46,728671.1924672143,4632517.85058673,2013-04-18 11:14:48,-1
47,728654.9685924957,4632506.042316942,0,117
48,728570.5504185287,4632446.759614313,0,112
49,728521.0369477859,4632419.27447721,0,110
50,728461.7849007384,4632505.598106971,2013-04-18 11:15:52,-1
51,728457.8832124146,4632511.287469884,0,118
52,728380.6059180144,4632487.69534809,0,116
53,728376.3933559259,4632486.716768081,2013-04-18 11:16:57,-1
54,728330.465525033,4632480.753269473,0,114
55,728070.9499406215,4632477.395359593,2013-04-18 11:18:02,-1
56,727904.1882549673,4632405.653728927,0,109
57,727830.567580981,4632369.5888367575,2013-04-18 11:19:05,-1
58,727802.9782408979,4632351.179509733,0,106
59,727730.9223290039,4632297.74862613,0,100
60,727704.5252371915,4632283.234221172,0,98
61,727679.2433027638,4632273.274253608,2013-04-18 11:20:07,-1
62,727661.4619096294,4632267.187655034,0,95
63,727677.4214841528,4632217.900641248,0,89
64,727767.0900048222,4632120.836734956,0,73
65,727810.3781144094,4632122.150221713,2013-04-18 11:21:14,-1
66,727810.3781144094,4632122.150221713,2013-04-18 11:22:19,-1
67,727815.8044348685,4632124.043413933,0,74
68,727849.4129105425,4632132.246565968,0,80
69,727924.5056835874,4632077.931309528,2013-04-18 11:23:19,-1
