,easting,northing,timestamp,node_id
0,725433.2598384374,4632550.197522637,2013-04-17 20:02:36,-1
1,725465.8074068483,4632670.73294262,0,125
2,725595.1891667517,4632860.111522691,0,139
3,725700.7304960741,4633035.400425816,0,148
4,725847.596148446,4632983.163947955,2013-04-17 20:03:31,-1
5,725916.0414234586,4632960.632804431,0,145
6,725961.3840906247,4632945.218032422,0,144
7,726169.188016112,4632872.843706684,0,140
8,726229.8340147374,4632829.295944052,2013-04-17 20:04:36,-1
9,726287.580718046,4632786.788826514,0,135
10,726289.599219651,4632785.639860209,0,134
11,726446.4651989108,4632588.313339565,0,122
12,726457.6429449533,4632569.961504467,2013-04-17 20:05:40,-1
13,726475.6063899212,4632539.998494856,0,121
14,726476.7471558265,4632538.38077754,0,120
15,726698.0855584275,4632268.988709784,2013-04-17 20:06:44,-1
16,727189.6187861804,4632034.731895082,0,64
17,727142.9381332158,4632004.686858502,2013-04-17 20:07:49,-1
18,726942.5518265516,4631822.7938673105,0,41
19,726846.6154333781,4631724.930683792,0,35
20,726826.2756694909,4631705.499430152,0,30
21,726697.9143976521,4631609.341668926,2013-04-17 20:08:53,-1
22,726826.2756694909,4631705.499430152,0,30
23,726846.6154333781,4631724.930683792,0,35
24,726942.5518265516,4631822.7938673105,0,41
25,727189.6187861804,4632034.731895082,0,64
26,727317.9367674757,4632126.187100992,0,76
27,727518.1855974123,4632235.718039051,0,93
28,727661.4619096294,4632267.187655034,0,95
29,727704.5252371915,4632283.234221172,0,98
30,727730.9223290039,4632297.74862613,0,100
31,727789.1764163797,4632340.193133297,2013-04-17 20:12:05,-1
32,727802.9782408979,4632351.179509733,0,106
33,727904.1882549673,4632405.653728927,0,109
34,728162.4309544036,4632493.205031704,2013-04-17 20:13:09,-1
35,728330.465525033,4632480.753269473,0,114
36,728380.6059180144,4632487.69534809,0,116
37,728457.8832124146,4632511.287469884,2013-04-17 20:14:05,-1
38,728457.8832124146,4632511.287469884,0,118
39,728521.0369477859,4632419.27447721,0,110
40,728604.7917315736,4632296.270615568,0,99
41,728615.4323211499,4632279.959894167,0,97
42,728627.272688494,4632261.810257353,2013-04-17 20:15:18,-1
43,728680.2630826859,4632178.727404296,0,86
44,728704.1888070414,4632140.5905886125,0,84
45,728733.0129106613,4632096.543858711,2013-04-17 20:16:22,-1
46,728787.8536533593,4632012.713033968,2013-04-17 20:17:26,-1
47,728790.5880432073,4632008.531362718,0,63
48,728825.3748999406,4631955.043469166,0,56
49,728873.1673577782,4631881.574673016,0,49
50,728762.6295774309,4631843.016164694,0,50
51,728655.7075958315,4631892.948184253,2013-04-17 20:18:30,-1
52,728633.5385800088,4631908.460396009,0,52
53,728579.9923637044,4631860.566779733,0,45
54,728552.9271157986,4631836.452989739,2013-04-17 20:19:34,-1
55,728544.1972221239,4631828.679746408,0,42
56,728481.1384234717,4631771.503874317,0,39
57,728418.447135644,4631714.499849314,0,33
58,728414.5658626398,4631711.040997909,0,32
59,728335.3382390278,4631639.938473471,2013-04-17 20:20:38,-1
60,728335.3382390278,4631639.938473471,2013-04-17 20:21:41,-1
61,728318.3565299828,4631624.819116835,0,25
62,728284.9363738121,4631663.342794701,0,26
63,728249.9793428499,4631703.570101639,0,29
64,728224.6153150843,4631732.758495703,0,36
65,728171.3061258662,4631794.180820486,0,40
66,728146.7877141294,4631772.429735009,2013-04-17 20:22:46,-1
67,728171.3061258662,4631794.180820486,0,40
68,728095.4574558064,4631880.862325015,0,48
69,728081.5337174479,4631896.7946159765,0,51
70,728070.4692057241,4631909.46419039,2013-04-17 20:23:50,-1
71,728070.4692057241,4631909.46419039,0,53
72,728069.6857994528,4631910.361243642,2013-04-17 20:24:56,-1
73,728067.4618237438,4631912.907846492,0,54
74,728040.728517388,4631943.606029237,0,55
75,728005.7003876325,4631983.94122803,0,61
76,727935.2773578018,4632065.074309647,0,65
77,727934.1969207767,4632066.363912213,2013-04-17 20:26:00,-1
78,727849.4129105425,4632132.246565968,2013-04-17 20:27:03,-1
79,727849.4129105425,4632132.246565968,0,80
80,727815.8044348685,4632124.043413933,0,74
81,727767.0900048222,4632120.836734956,0,73
82,727677.4214841528,4632217.900641248,0,89
83,727661.9742342184,4632265.783164798,2013-04-17 20:28:00,-1
84,727661.4619096294,4632267.187655034,0,95
85,727518.1855974123,4632235.718039051,0,93
86,727317.9367674757,4632126.187100992,0,76
87,727189.6187861804,4632034.731895082,0,64
88,727049.3561091815,4631931.3601345625,2013-04-17 20:29:04,-1
89,726942.5518265516,4631822.7938673105,0,41
90,726846.6154333781,4631724.930683792,0,35
91,726826.2756694909,4631705.499430152,0,30
92,726693.002967901,4631605.399178123,2013-04-17 20:30:06,-1
93,726826.2756694909,4631705.499430152,0,30
94,726846.6154333781,4631724.930683792,0,35
95,726942.5518265516,4631822.7938673105,0,41
96,727030.5805448905,4631913.407950111,2013-04-17 20:31:13,-1
97,727189.6187861804,4632034.731895082,0,64
98,727087.4928090196,4632111.925175675,2013-04-17 20:32:17,-1
99,726476.7471558265,4632538.38077754,0,120
100,726475.6063899212,4632539.998494856,0,121
101,726457.9701972667,4632569.396467761,2013-04-17 20:33:22,-1
102,726446.4651989108,4632588.313339565,0,122
103,726289.599219651,4632785.639860209,0,134
104,726287.580718046,4632786.788826514,0,135
105,726249.9942702961,4632811.910220699,2013-04-17 20:34:25,-1
106,726169.188016112,4632872.843706684,0,140
107,725961.3840906247,4632945.218032422,0,144
108,725916.0414234586,4632960.632804431,0,145
109,725795.0195798787,4633001.613618033,2013-04-17 20:35:30,-1
110,725700.7304960741,4633035.400425816,0,148
111,725721.7056098226,4633105.6445050165,0,154
112,725973.419344946,4633505.009827141,2013-04-17 20:36:34,-1
113,725973.419344946,4633505.009827141,2013-04-17 20:37:38,-1
114,725976.7996902689,4633512.421114316,0,163
115,725977.0630058944,4633514.992326621,0,164
