,easting,northing,timestamp,node_id
0,728518.3540850788,4632423.199886596,2013-04-18 11:20:16,-1
1,728521.0369477859,4632419.27447721,0,110
2,728604.7917315736,4632296.270615568,0,99
3,728615.4323211499,4632279.959894167,0,97
4,728627.4519905425,4632261.535412243,2013-04-18 11:20:24,-1
5,728627.4519905425,4632261.535412243,2013-04-18 11:20:33,-1
6,728627.4519905425,4632261.535412243,2013-04-18 11:20:40,-1
7,728627.4519905425,4632261.535412243,2013-04-18 11:20:48,-1
8,728627.4519905425,4632261.535412243,2013-04-18 11:20:56,-1
9,728627.4519905425,4632261.535412243,2013-04-18 11:21:01,-1
10,728627.4519905425,4632261.535412243,2013-04-18 11:21:04,-1
11,728678.31157869,4632181.844640403,2013-04-18 11:21:12,-1
12,728680.2630826859,4632178.727404296,0,86
13,728704.1888070414,4632140.5905886125,0,84
14,728727.1756565098,4632105.465424545,2013-04-18 11:21:20,-1
15,728764.4142635583,4632048.550533443,2013-04-18 11:21:28,-1
16,728790.5880432073,4632008.531362718,0,63
17,728809.8133844432,4631978.923362605,2013-04-18 11:21:36,-1
18,728825.3748999406,4631955.043469166,0,56
19,728842.8959315843,4631928.15692859,2013-04-18 11:21:44,-1
20,728843.6499157912,4631926.999917554,2013-04-18 11:21:52,-1
21,728854.441152968,4631910.440445364,2013-04-18 11:22:01,-1
22,728873.1673577782,4631881.574673016,0,49
23,728885.1277986343,4631862.993030052,2013-04-18 11:22:08,-1
24,728900.1131181465,4631841.280856978,0,44
25,728949.9371545514,4631768.1058768695,2013-04-18 11:22:16,-1
26,728949.9371545514,4631768.1058768695,2013-04-18 11:22:24,-1
27,728949.9371545514,4631768.1058768695,2013-04-18 11:22:32,-1
28,728949.9371545514,4631768.1058768695,2013-04-18 11:22:40,-1
29,728949.9371545514,4631768.1058768695,2013-04-18 11:22:49,-1
30,728965.6743760305,4631743.377329269,0,37
31,728981.813057838,4631717.329459976,0,34
32,729014.302293385,4631668.447425539,2013-04-18 11:22:57,-1
