,easting,northing,timestamp,node_id
0,727816.2897818122,4632124.250542758,2013-04-09 11:15:31,-1
1,727816.2897818122,4632124.250542758,2013-04-09 11:15:37,-1
2,727816.2897818122,4632124.250542758,2013-04-09 11:15:47,-1
3,727816.2897818122,4632124.250542758,2013-04-09 11:15:55,-1
4,727816.2897818122,4632124.250542758,2013-04-09 11:16:03,-1
5,727816.2897818122,4632124.250542758,2013-04-09 11:16:11,-1
6,727816.2897818122,4632124.250542758,2013-04-09 11:16:19,-1
7,727816.2897818122,4632124.250542758,2013-04-09 11:16:28,-1
8,727816.2897818122,4632124.250542758,2013-04-09 11:16:36,-1
9,727849.4129105425,4632132.246565968,0,80
10,727891.1030342098,4632116.0235443385,2013-04-09 11:16:43,-1
11,727919.4903674879,4632083.917558016,2013-04-09 11:16:52,-1
12,727930.6075923695,4632070.64811112,2013-04-09 11:17:00,-1
13,727935.2773578018,4632065.074309647,0,65
14,727964.054928095,4632090.224667226,2013-04-09 11:17:08,-1
15,728006.1047585672,4632127.180763112,0,77
16,728011.8029704532,4632132.210679295,0,79
17,728021.4737335388,4632140.120369079,0,83
18,728028.7413657773,4632146.317374584,2013-04-09 11:17:16,-1
19,728028.7413657773,4632146.317374584,2013-04-09 11:17:24,-1
20,728028.7413657773,4632146.317374584,2013-04-09 11:17:32,-1
21,728028.7413657773,4632146.317374584,2013-04-09 11:17:40,-1
22,728028.7413657773,4632146.317374584,2013-04-09 11:17:48,-1
23,728028.7413657773,4632146.317374584,2013-04-09 11:17:56,-1
24,728061.8809991395,4632175.5618629195,0,85
25,728069.2732300559,4632181.656871255,2013-04-09 11:18:03,-1
26,728114.3337081606,4632220.137771262,0,90
27,728133.0696260362,4632242.325845048,2013-04-09 11:18:12,-1
28,728147.1224198313,4632273.190092048,0,96
29,728150.5032522448,4632282.75192817,2013-04-09 11:18:17,-1
30,728160.1627588933,4632311.905502785,0,101
31,728166.0843970552,4632324.84418565,0,104
32,728179.1365034617,4632341.6973149255,0,105
33,728202.4384058752,4632359.0258667115,2013-04-09 11:18:27,-1
34,728203.160662692,4632359.313082784,0,107
35,728271.3171141269,4632387.09313562,2013-04-09 11:18:36,-1
36,728271.3171141269,4632387.09313562,0,108
37,728281.7170282314,4632396.0122866705,2013-04-09 11:18:44,-1
38,728281.7170282314,4632396.0122866705,2013-04-09 11:18:52,-1
39,728297.6269248045,4632414.253130281,2013-04-09 11:19:00,-1
40,728310.4861590164,4632431.265202976,2013-04-09 11:19:08,-1
41,728326.6628206017,4632461.338986587,2013-04-09 11:19:16,-1
42,728329.6266067196,4632473.37391475,2013-04-09 11:19:24,-1
43,728330.465525033,4632480.753269473,0,114
44,728380.6059180144,4632487.69534809,0,116
45,728387.6711310457,4632489.336614492,2013-04-09 11:19:32,-1
46,728457.8832124146,4632511.287469884,0,118
47,728457.8832124146,4632511.287469884,2013-04-09 11:19:41,-1
48,728457.8832124146,4632511.287469884,0,118
49,728466.9988826084,4632497.995184178,2013-04-09 11:19:44,-1
50,728487.1897638857,4632468.661352478,2013-04-09 11:19:49,-1
51,728521.0369477859,4632419.27447721,0,110
52,728534.6761898536,4632399.777721798,2013-04-09 11:19:57,-1
53,728585.8370964527,4632325.326056213,2013-04-09 11:20:05,-1
54,728604.7917315736,4632296.270615568,0,99
55,728615.4323211499,4632279.959894167,0,97
56,728632.7152252118,4632253.467605312,2013-04-09 11:20:13,-1
57,728680.2630826859,4632178.727404296,0,86
58,728683.9702124664,4632172.859905925,2013-04-09 11:20:21,-1
59,728704.1888070414,4632140.5905886125,0,84
60,728737.0524778601,4632090.369848847,2013-04-09 11:20:29,-1
61,728790.5880432073,4632008.531362718,0,63
62,728810.4313854462,4631977.975010364,2013-04-09 11:20:38,-1
63,728810.4313854462,4631977.975010364,2013-04-09 11:20:46,-1
64,728810.4313854462,4631977.975010364,2013-04-09 11:20:54,-1
65,728810.4313854462,4631977.975010364,2013-04-09 11:21:02,-1
66,728810.4313854462,4631977.975010364,2013-04-09 11:21:10,-1
67,728810.4313854462,4631977.975010364,2013-04-09 11:21:18,-1
68,728810.4313854462,4631977.975010364,2013-04-09 11:21:26,-1
69,728825.3748999406,4631955.043469166,0,56
70,728857.0137721659,4631906.490353758,2013-04-09 11:21:34,-1
71,728857.0137721659,4631906.490353758,2013-04-09 11:21:42,-1
72,728857.0137721659,4631906.490353758,2013-04-09 11:21:50,-1
73,728857.0137721659,4631906.490353758,2013-04-09 11:21:58,-1
74,728873.1673577782,4631881.574673016,0,49
75,728900.1131181465,4631841.280856978,0,44
76,728919.3982225498,4631813.371303992,2013-04-09 11:22:06,-1
77,728962.0572707466,4631749.061036543,2013-04-09 11:22:14,-1
78,728962.0572707466,4631749.061036543,2013-04-09 11:22:22,-1
79,728962.0572707466,4631749.061036543,2013-04-09 11:22:31,-1
80,728962.0572707466,4631749.061036543,2013-04-09 11:22:38,-1
81,728962.0572707466,4631749.061036543,2013-04-09 11:22:46,-1
82,728965.6743760305,4631743.377329269,0,37
83,728981.813057838,4631717.329459976,0,34
84,729017.9876965411,4631662.834634846,2013-04-09 11:22:54,-1
85,729068.186304709,4631586.383659424,0,22
86,729085.8088633696,4631559.546135449,2013-04-09 11:23:02,-1
87,729085.8088633696,4631559.546135449,2013-04-09 11:23:10,-1
88,729085.8088633696,4631559.546135449,2013-04-09 11:23:18,-1
89,729085.8088633696,4631559.546135449,2013-04-09 11:23:26,-1
90,729085.8088633696,4631559.546135449,2013-04-09 11:23:34,-1
91,729085.8088633696,4631559.546135449,2013-04-09 11:23:42,-1
92,729109.549061113,4631523.353480335,0,19
93,729120.568859282,4631506.558666509,0,13
94,729135.3882580565,4631483.228924352,2013-04-09 11:23:50,-1
95,729177.5349703453,4631416.210543386,2013-04-09 11:23:58,-1
96,729204.5112283478,4631381.184488492,2013-04-09 11:24:05,-1
97,729209.4409303935,4631375.614266915,0,11
98,729212.6435107002,4631371.715589924,0,10
99,729185.2926239073,4631350.607051307,0,9
100,729160.8687997651,4631330.775420234,2013-04-09 11:24:14,-1
101,729103.9589563382,4631284.692478955,2013-04-09 11:24:22,-1
102,729088.1758663515,4631272.015041491,0,7
103,729079.6280558395,4631265.056471105,2013-04-09 11:24:30,-1
104,729079.6280558395,4631265.056471105,2013-04-09 11:24:38,-1
105,729035.131665903,4631229.015684994,2013-04-09 11:24:47,-1
106,728979.6382739649,4631182.306844945,2013-04-09 11:24:54,-1
107,728944.9686424378,4631152.263791161,0,2
108,728965.444595044,4631117.705268287,2013-04-09 11:25:01,-1
109,728965.444595044,4631117.705268287,2013-04-09 11:25:10,-1
110,728965.444595044,4631117.705268287,2013-04-09 11:25:19,-1
111,728965.444595044,4631117.705268287,2013-04-09 11:25:27,-1
112,728965.444595044,4631117.705268287,2013-04-09 11:25:35,-1
113,728969.4360062843,4631112.756734934,0,0
114,729055.4488178809,4631099.927791614,2013-04-09 11:25:44,-1
115,729067.0179315843,4631103.7755352035,0,1
116,729091.8436250126,4631111.898034915,2013-04-09 11:25:51,-1
117,729162.4271930389,4631133.850479964,2013-04-09 11:25:59,-1
118,729162.4271930389,4631133.850479964,2013-04-09 11:26:07,-1
119,729162.4271930389,4631133.850479964,2013-04-09 11:26:16,-1
120,729162.4271930389,4631133.850479964,2013-04-09 11:26:24,-1
121,729162.4271930389,4631133.850479964,2013-04-09 11:26:31,-1
122,729162.4271930389,4631133.850479964,2013-04-09 11:26:39,-1
123,729162.4271930389,4631133.850479964,2013-04-09 11:26:47,-1
124,729162.4271930389,4631133.850479964,2013-04-09 11:26:56,-1
125,729162.4271930389,4631133.850479964,2013-04-09 11:27:03,-1
126,729162.4271930389,4631133.850479964,2013-04-09 11:27:11,-1
127,729233.3688972705,4631284.509725366,2013-04-09 11:27:13,-1
128,729208.9107473011,4631322.772035215,2013-04-09 11:27:19,-1
129,729193.6777168539,4631341.194917,2013-04-09 11:27:27,-1
130,729185.2926239073,4631350.607051307,0,9
131,729185.2926239073,4631350.607051307,2013-04-09 11:27:36,-1
132,729200.9508095535,4631362.602657205,2013-04-09 11:27:43,-1
133,729209.3511435332,4631369.118382656,2013-04-09 11:27:45,-1
134,729212.6435107002,4631371.715589924,0,10
135,729209.4409303935,4631375.614266915,0,11
136,729179.0859491756,4631413.960529286,2013-04-09 11:27:51,-1
137,729130.7904132083,4631490.7496772865,2013-04-09 11:28:00,-1
138,729120.568859282,4631506.558666509,0,13
139,729109.549061113,4631523.353480335,0,19
140,729087.0753292581,4631557.6143327495,2013-04-09 11:28:08,-1
141,729068.186304709,4631586.383659424,0,22
142,729049.5403373231,4631614.780633426,2013-04-09 11:28:15,-1
143,729049.5403373231,4631614.780633426,2013-04-09 11:28:23,-1
144,729049.5403373231,4631614.780633426,2013-04-09 11:28:32,-1
145,729049.5403373231,4631614.780633426,2013-04-09 11:28:40,-1
146,729049.5403373231,4631614.780633426,2013-04-09 11:28:48,-1
147,729049.5403373231,4631614.780633426,2013-04-09 11:28:56,-1
148,729049.5403373231,4631614.780633426,2013-04-09 11:29:04,-1
149,729049.5403373231,4631614.780633426,2013-04-09 11:29:13,-1
150,729049.5403373231,4631614.780633426,2013-04-09 11:29:20,-1
151,729049.5403373231,4631614.780633426,2013-04-09 11:29:28,-1
152,729039.6064591602,4631629.909718774,2013-04-09 11:29:36,-1
153,728981.813057838,4631717.329459976,0,34
154,728965.6743760305,4631743.377329269,0,37
155,728959.6785553697,4631752.798810489,2013-04-09 11:29:45,-1
156,728920.5843768036,4631811.654692337,2013-04-09 11:29:52,-1
157,728900.1131181465,4631841.280856978,0,44
158,728873.1673577782,4631881.574673016,0,49
159,728870.082974836,4631886.332099789,2013-04-09 11:30:00,-1
160,728830.6139341656,4631947.004016402,2013-04-09 11:30:08,-1
161,728830.6139341656,4631947.004016402,2013-04-09 11:30:17,-1
162,728830.6139341656,4631947.004016402,2013-04-09 11:30:25,-1
163,728830.6139341656,4631947.004016402,2013-04-09 11:30:33,-1
164,728830.6139341656,4631947.004016402,2013-04-09 11:30:41,-1
165,728830.6139341656,4631947.004016402,2013-04-09 11:30:50,-1
166,728830.6139341656,4631947.004016402,2013-04-09 11:30:58,-1
167,728825.3748999406,4631955.043469166,0,56
168,728790.5880432073,4632008.531362718,0,63
169,728774.5733364654,4632033.022471327,2013-04-09 11:31:06,-1
170,728720.6062930174,4632115.505542561,2013-04-09 11:31:14,-1
171,728704.1888070414,4632140.5905886125,0,84
172,728680.2630826859,4632178.727404296,0,86
173,728666.3220373079,4632200.996141691,2013-04-09 11:31:22,-1
174,728615.4323211499,4632279.959894167,0,97
175,728604.7917315736,4632296.270615568,0,99
176,728593.5810546578,4632313.455391516,2013-04-09 11:31:31,-1
177,728593.5810546578,4632313.455391516,2013-04-09 11:31:38,-1
178,728593.5810546578,4632313.455391516,2013-04-09 11:31:46,-1
179,728593.5810546578,4632313.455391516,2013-04-09 11:31:54,-1
180,728593.5810546578,4632313.455391516,2013-04-09 11:32:03,-1
181,728548.1815187383,4632380.472389969,2013-04-09 11:32:11,-1
182,728521.0369477859,4632419.27447721,0,110
183,728512.8102354982,4632431.311326335,2013-04-09 11:32:19,-1
184,728468.3535497738,4632496.016467771,2013-04-09 11:32:27,-1
185,728457.8832124146,4632511.287469884,0,118
186,728414.5728853581,4632497.377190355,2013-04-09 11:32:36,-1
187,728380.6059180144,4632487.69534809,0,116
188,728350.3794542116,4632482.67029208,2013-04-09 11:32:44,-1
189,728330.465525033,4632480.753269473,0,114
190,728327.8500241027,4632480.807461519,2013-04-09 11:32:51,-1
191,728330.465525033,4632480.753269473,0,114
192,728305.7043559778,4632424.577887214,2013-04-09 11:33:00,-1
193,728271.3171141269,4632387.09313562,0,108
194,728267.9839434328,4632384.585151339,2013-04-09 11:33:05,-1
195,728203.160662692,4632359.313082784,0,107
196,728179.1365034617,4632341.6973149255,0,105
197,728168.0176833731,4632327.94164457,2013-04-09 11:33:16,-1
198,728168.0176833731,4632327.94164457,2013-04-09 11:33:23,-1
199,728168.0176833731,4632327.94164457,2013-04-09 11:33:31,-1
200,728168.0176833731,4632327.94164457,2013-04-09 11:33:39,-1
201,728168.0176833731,4632327.94164457,2013-04-09 11:33:48,-1
202,728168.0176833731,4632327.94164457,2013-04-09 11:33:55,-1
203,728166.0843970552,4632324.84418565,0,104
204,728160.1627588933,4632311.905502785,0,101
