,road_id,length
0,161.0,208.6149363574091
1,162.0,73.20913901491987
2,162.0,56.16432599270995
3,156.0,135.91945816374803
4,156,199.8294571361831
5,156.0,0.0
6,144.0,41.97320752700601
7,144,0.0
8,144.0,41.875756437328775
9,157.0,215.38651071579403
10,157,137.70736757009146
11,157.0,30.82889140015154
12,162.0,98.00824886564448
13,162.0,31.365216141985346
14,161.0,159.21472218213114
15,161.0,205.4612301980402
16,140.0,148.27958412306043
17,140,262.1095246693653
18,140.0,40.842058430577346
19,117,121.42985092883573
20,115.0,49.50530388916121
21,115,210.2012130978806
22,115.0,124.67698186131953
23,82,6.636910214549704
24,78,1.440745000021832
25,75.0,0.0
26,75.0,0.0
27,76,1.531129062144967
28,74,23.88149057056306
29,70,106.49836980642993
30,91.0,2.0654668800006846
31,91,236.58376834333257
32,91.0,15.581300891196065
33,92.0,116.20716324925365
34,92.0,20.256490319004886
35,73,49.78216954375027
36,73.0,0.0
37,73.0,0.0
38,80,35.008891151299714
39,81.0,81.84589959722071
40,81.0,31.8787887641698
41,65,107.43361198195589
42,60,53.421888172223234
43,55.0,40.329894995504695
44,55,0.0
45,55.0,0.3769897683165708
46,54,4.571992314594792
47,53,16.820866074741254
48,50,21.159120614380072
49,47,115.18124893532033
50,40.0,73.02772149419911
51,40,0.0
52,40.0,8.302307238970965
53,35,38.66906066267094
54,29,53.29381049579379
55,26,50.99981223548098
56,31.0,63.92101482033121
57,31.0,65.27466883616114
58,32,5.198839598570602
59,38,84.73285618437065
60,42.0,24.456596019008142
61,42.0,60.664015091078966
62,45.0,39.91990162037754
63,45.0,8.018341682083793
64,51.0,71.84029904808705
65,51.0,0.0
66,52,145.76339440114083
67,48.0,108.7151424277004
68,48.0,10.012021831735684
69,49,48.4851815400175
70,44.0,45.83204193604446
71,44.0,72.01468486188755
72,36.0,10.89480094371294
73,36,0.0
74,36.0,19.74748451042122
75,33,156.8716466632031
76,22,75.39020671399776
77,18,20.087352318222923
78,13.0,85.62686274358049
79,13.0,72.88950336301082
80,11,5.045722314182898
81,10,34.549815393744986
82,8,124.93368161043935
83,6.0,103.12712603464513
84,6.0,83.57929241534089
85,1.0,39.729366969410485
86,1.0,6.889017637331754
87,0,106.6411599022419
88,9.0,95.5131627936633
89,9,79.3643932093893
90,9.0,191.83332030804658
91,8.0,0.0
92,8.0,0.0
93,10,34.549815393744986
94,11,5.045722314182898
95,13,158.5163661065913
96,18,20.087352318222923
97,22,75.39020671399776
98,33.0,80.647623737441
99,33.0,76.22402292576211
100,36,30.64228545413416
101,44,117.846726797932
102,49.0,42.63088199913348
103,49,0.0
104,49.0,5.854299540884021
105,48,118.72716425943608
106,52.0,72.52027825034634
107,52.0,73.24311615079449
108,51,71.84029904808705
109,45.0,28.029057710214232
110,45.0,19.9091855922471
111,42,85.12061111008711
112,38,84.73285618437065
113,32,5.198839598570602
114,31.0,57.428099659419686
115,31,0.0
116,31.0,71.76758399707266
117,26,50.99981223548098
118,29,53.29381049579379
119,35,38.66906066267094
120,40.0,29.72170766626828
121,40,0.0
122,40.0,51.6083210669018
123,47.0,79.8569406784041
124,47.0,35.324308256916225
125,50,21.159120614380072
126,53.0,7.90657482399075
127,53.0,8.914291250750503
128,54,4.571992314594792
129,55,40.706884763821265
130,60,53.421888172223234
131,65.0,11.735060641094009
132,65.0,95.69855134086188
133,81.0,113.7246883613905
134,81.0,0.0
135,80,35.008891151299714
136,73.0,11.201828064850138
137,73.0,38.58034147890013
138,92,136.46365356825854
139,99.0,36.47092845256666
140,99.0,15.361935381404095
141,118,243.10514539857218
142,117.0,0.0
143,117.0,0.0
144,140.0,362.93350895355263
145,140.0,88.2976582694505
146,139.0,194.4745872858109
147,139,281.41435657796086
148,139,233.51180210098474
149,139,242.37714176278703
150,139.0,0.0
151,161.0,156.06101602276223
