,road_id,length
0,156,76.95665877748911
1,144,51.37501908036557
2,144,32.47394488396922
3,157,69.45385982111321
4,157,256.6358702573239
5,157,35.855582300481124
6,157,21.97745730711881
7,162,129.37346500762982
8,161,36.22171628069623
9,161,328.4542360994751
10,140,10.238604254195764
11,140,10.238604254195764
12,139,321.0098225231178
13,139,154.87912134065397
14,139,288.0908891331016
15,139,187.79805473067017
16,140,43.03073935103396
17,140,390.3769975839954
18,140,17.82343028797377
19,118,229.07126351932558
20,118,14.033881879246593
21,99,51.832863833970755
22,92,65.84897925773643
23,92,70.6146743105221
24,73,49.78216954375027
25,73,0.0
26,73,0.0
27,80,35.008891151299714
28,81,89.1716581413264
29,81,0.0
30,81,24.5530302200641
31,77,94.20069227346572
32,79,7.600636519212181
33,85,12.493472341092211
34,87,24.767912661639183
35,87,28.999580253640804
36,93,68.85396962197481
37,100,57.90499332986096
38,100,5.33705179651524
39,105,40.87079300991758
40,108,14.246214786088672
41,109,21.389711333793297
42,111,29.977058123377354
43,112,74.30123629783394
44,119,14.57404654589292
45,119,98.86734773892479
46,119,0.0
47,121,50.70965259865239
48,124,80.90212024401272
49,126,0.0
50,126,0.0
51,125,17.839523042178257
52,125,0.0
53,125,93.7621927655134
54,114,42.767460352744266
55,114,106.0632676946082
56,103,19.47464451933768
57,101,18.511051964347303
58,101,101.70670130159587
59,88,45.02078124498265
60,86,141.66461939747632
61,86,16.146874434123102
62,62,63.805045486108995
63,56,7.675031293763411
64,56,0.0
65,56,79.97080476093923
66,49,48.4851815400175
67,44,117.846726797932
68,36,29.980176752571236
69,36,0.6621087015629238
70,33,156.8716466632031
71,22,50.28982535812405
72,22,25.100381355873708
73,18,20.087352318222923
74,13,158.5163661065913
75,11,5.045722314182898
76,11,0.0
77,11,0.0
78,10,34.549815393744986
79,8,124.93368161043935
80,6,155.47182021140833
81,6,31.234598238577682
82,1,32.47839786873402
83,1,14.139986738008218
84,0,106.6411599022419
85,9,79.91633913482119
86,9,0.0
87,9,284.25314438285477
88,9,2.5413927934231992
89,8,0.0
90,8,0.0
91,10,11.812414941599567
92,10,22.73740045214542
93,11,5.045722314182898
94,13,158.5163661065913
95,18,20.087352318222923
96,22,51.591946510109636
97,22,23.79826020388812
98,33,156.8716466632031
99,36,30.64228545413416
100,44,106.68424606030285
101,44,11.162480737629153
102,49,48.4851815400175
103,56,69.88270462760983
104,56,17.763131427092816
105,62,63.805045486108995
106,86,7.067049064321788
107,86,150.74444476727763
108,88,45.02078124498265
109,101,120.21775326594317
110,103,17.2222428859844
111,103,2.25240163335328
112,114,6.128645821921088
113,114,0.0
114,114,127.40809814501941
115,114,0.0
116,114,0.0
117,114,15.293984080411974
118,125,91.82271931204508
119,125,0.0
120,125,19.77899649564658
121,124,80.90212024401272
122,121,50.70965259865239
123,119,113.44139428481772
124,112,74.30123629783394
125,111,7.322697696157231
126,111,22.654360427220123
127,109,21.389711333793297
128,108,14.246214786088672
129,105,40.87079300991758
130,100,44.428830116190156
131,100,18.81321501018604
132,93,68.85396962197481
133,87,53.76749291527999
134,85,7.114301454144752
135,85,0.0
136,85,5.379170886947459
137,79,7.600636519212181
138,77,91.57475354766001
139,77,2.625938725805715
140,81,113.7246883613905
141,80,35.008891151299714
142,73,23.832684674543255
143,73,25.949484869207016
144,92,74.11581748357978
145,92,62.34783608467876
146,99,51.832863833970755
147,118,54.98663922812366
148,118,188.1185061704485
149,140,70.90752298978953
150,140,377.98561101956926
151,140,2.338033213644337
152,161,352.8953184442054
153,161,11.780633935965966
154,162,129.37346500762982
155,157,0.0
156,157,0.0
157,156,196.84910775879698
158,156,61.94314876364504
