,road_id,length
0,2,18.501129191955528
1,5,80.56517023638126
2,7,59.93262878028578
3,7,0.0
4,12,153.10876097121226
5,15,93.20824038589046
6,15,4.049828995511618
7,14,140.53208965304768
8,24,143.65860934683928
9,24,9.413850324654533
10,23,69.16164577556178
11,21,31.73057593783345
12,19,6.289346772907295
13,17,55.895456016870185
14,17,209.43709618025878
15,17,0.0
16,17,0.0
17,17,34.415000831872746
18,16,239.09861660409285
19,16,67.82409387203654
20,16,3.3388493753936928
21,20,53.99611118178011
22,21,31.73057593783345
23,23,69.16164577556178
24,23,0.0
25,25,17.944168539915893
26,43,230.73116281827166
27,43,3.3401166088434024
28,59,180.09132629441874
29,61,23.184229176743944
30,72,33.76594378845486
31,72,100.99364342454744
32,73,47.05520367202209
33,73,2.7269658717281815
34,80,35.008891151299714
35,81,84.52360481404628
36,81,29.201083547344226
37,77,94.20069227346572
38,79,7.600636519212181
39,85,12.493472341092211
40,87,14.734355158973923
41,87,39.03313775630606
42,93,42.70881303789464
43,93,26.14515658408017
44,100,63.2420451263762
45,105,40.87079300991758
46,108,14.246214786088672
47,109,21.389711333793297
48,111,29.977058123377354
49,112,74.30123629783394
50,119,16.646569376974362
51,119,71.72009225330328
52,119,25.07473265454007
53,121,50.70965259865239
54,124,63.535008384808705
55,124,17.367111859204016
56,126,23.55383863899959
57,130,85.02183316533895
58,135,110.93499709644108
59,135,87.7105536263539
60,136,0.964519977918096
61,147,228.22913150548527
62,148,1.135947834481573
63,158,76.13705438494875
64,158,107.52272951594713
65,167,67.18663417911598
66,168,19.50775465934546
67,169,75.87516557456419
68,169,31.434208337997077
69,166,47.80463773009957
70,166,0.0
71,166,0.0
72,166,1.663602999221381
73,160,47.23928500841821
74,159,82.5611559590479
75,159,103.98364246085565
76,149,140.29608588152237
77,149,6.997627888998032
78,143,68.17111848071698
79,138,77.05223458338193
80,138,3.8163511711775597
81,133,44.47835995015775
82,134,1.839520890547135
83,134,107.36205196787402
84,134,29.283552099694067
85,134,0.0
86,134,9.362582907971298
87,135,61.08282036385131
88,135,106.28205448599098
89,135,31.280675872952678
90,130,85.02183316533895
91,126,23.55383863899959
92,124,80.90212024401272
93,121,48.33519386271809
94,121,2.374458735934295
95,119,113.44139428481772
96,112,74.30123629783394
97,111,29.977058123377354
98,109,16.836310636521596
99,109,4.5534006972717
100,108,14.246214786088672
101,105,40.87079300991758
102,100,63.2420451263762
103,93,25.401572565078467
104,93,43.452397056896345
105,87,45.66363815391734
106,87,8.103854761362648
107,85,12.493472341092211
108,79,7.600636519212181
109,77,94.20069227346572
110,65,69.69510230019338
111,65,37.738509681762515
112,60,53.421888172223234
113,55,34.75679981168103
114,55,0.0
115,55,5.950084952140237
116,54,4.571992314594792
117,53,16.820866074741254
118,50,21.159120614380072
119,47,91.615184401932
120,47,23.566064533388328
121,39,69.66982264264902
122,37,119.7770642199756
123,28,0.742875914468895
124,27,44.95383283068762
125,27,121.14740310888075
126,15,94.01383544450877
127,15,3.2442339368933046
128,12,153.10876097121226
129,7,59.93262878028578
130,5,41.56574075143463
131,5,35.00300631753921
