,road_id,length
0,147,129.0542823816749
1,148,1.135947834481573
2,158,183.6597839008959
3,167,67.18663417911598
4,167,0.0
5,168,19.50775465934546
6,169,107.30937391256127
7,166,40.48705399220019
8,166,0.0
9,166,8.981186737120767
10,160,47.23928500841821
11,160,0.0
12,160,0.0
13,159,186.54479841990354
14,149,95.09689435391115
15,149,52.19681941660926
16,143,68.17111848071698
17,138,67.76562822014544
18,138,13.10295753441404
19,133,44.47835995015775
20,134,0.46572676124236523
21,134,114.06146017580105
22,134,33.320520929043106
23,135,89.30246796326816
24,135,109.34308275952682
25,130,85.02183316533895
26,126,23.55383863899959
27,124,33.71562799090803
28,124,47.18649225310469
29,121,50.70965259865239
30,119,113.44139428481772
31,112,39.28916021049116
32,112,35.01207608734278
33,111,29.977058123377354
34,109,15.598007309995564
35,109,5.791704023797733
36,108,14.246214786088672
37,105,40.87079300991758
38,100,63.2420451263762
39,93,68.85396962197481
40,87,48.971413247834
41,87,0.0
42,87,0.0
43,87,4.7960796674459845
44,85,12.493472341092211
45,79,7.600636519212181
46,77,79.86450889485467
47,77,14.336183378611054
48,65,107.43361198195589
49,60,53.421888172223234
50,55,31.57371437108857
51,55,0.0
52,55,9.133170392732696
53,54,4.571992314594792
54,53,16.820866074741254
55,50,21.159120614380072
56,47,103.82899566503082
57,47,11.35225327028951
58,39,69.66982264264902
59,37,119.7770642199756
60,28,0.742875914468895
61,27,70.80114127591585
62,27,95.30009466365252
63,15,97.25806938140208
64,12,56.55082976102233
65,12,96.55793121018993
66,7,59.93262878028578
67,5,63.57500298252227
68,5,16.990167253858992
69,2,46.39654331952562
70,4,7.958859037215757
71,4,127.32755043213625
72,4,132.71231729251406
73,4,2.5740921768379508
74,2,46.39654331952562
75,5,43.90628796709415
76,5,36.65888226928711
77,7,59.93262878028578
78,12,130.27867593795108
79,12,22.830085033261184
80,15,97.25806938140208
81,27,1.7073784237790863
82,27,1.7073784237790863
83,14,140.53208965304768
84,24,75.22827864395312
85,24,77.8441810275407
86,23,69.16164577556178
87,21,31.73057593783345
88,20,0.0
89,20,0.0
90,19,6.289346772907295
91,17,262.54406002764745
92,17,0.0
93,17,37.203493001354246
94,16,195.35591611664677
95,16,114.90564373487632
96,20,47.084309742576366
97,20,6.911801439203742
98,21,31.73057593783345
99,23,69.16164577556178
100,25,17.944168539915893
101,43,34.92671553638581
102,43,198.45728222984715
103,43,0.6872816608820926
104,59,180.09132629441874
105,61,23.184229176743944
106,72,27.099311731908678
107,72,107.66027548109363
108,73,49.78216954375027
109,73,0.0
110,73,0.0
111,80,35.008891151299714
112,81,73.52320739751043
113,81,40.20148096388007
114,77,34.81780220305748
115,77,59.38289007040824
116,79,7.600636519212181
117,85,12.493472341092211
118,87,12.293508210874013
119,87,41.47398470440598
120,93,68.85396962197481
121,100,37.38292606667076
122,100,25.859119059705435
123,105,40.87079300991758
124,108,14.246214786088672
125,109,21.389711333793297
126,111,29.977058123377354
127,112,74.30123629783394
128,119,12.192660589056228
129,119,0.0
130,119,96.30784365377436
131,119,4.9408900419871316
132,121,50.70965259865239
133,124,48.422372964113315
134,124,32.47974727989941
135,126,23.55383863899959
136,130,85.02183316533895
137,130,0.0
138,135,198.64555072279498
139,136,0.964519977918096
140,147,27.51862442255352
141,147,71.65622470125683
