,road_id,length
0,157,65.60353481909152
1,157.0,32.34123559800773
2,162.0,125.28965217009
3,162.0,4.083812837539818
4,161.0,330.961757680802
5,161.0,33.714194699369344
6,140.0,353.83357403793394
7,140.0,97.39759318506918
8,117.0,104.65910564292223
9,117.0,16.770745285913506
10,115.0,184.4833415918409
11,115,193.70769990551284
12,115.0,6.192457351007587
13,82,6.636910214549704
14,78,1.440745000021832
15,76,1.531129062144967
16,74,23.88149057056306
17,70.0,105.84741758737486
18,70.0,0.6509522190550712
19,71,16.100846795787465
20,68.0,58.845975616711634
21,68.0,58.845975616711634
22,71,16.100846795787465
23,91.0,166.67474605704797
24,91.0,87.55579005748135
25,92.0,114.36541247211393
26,92.0,22.09824109614461
27,73.0,47.52170542793655
28,73.0,2.260464115813722
29,80,35.008891151299714
30,81.0,70.95730449284352
31,81.0,42.767383868546986
32,65,107.43361198195589
33,60.0,17.75349071241189
34,60.0,35.668397459811345
35,55.0,32.92011490825467
36,55.0,7.786769855566595
37,54,4.571992314594792
38,53,16.820866074741254
39,50,21.159120614380072
40,47.0,64.29502894753267
41,47.0,50.88621998778765
42,40.0,59.50245258346191
43,40.0,21.82757614970817
44,35,38.66906066267094
45,29.0,35.385544844253815
46,29.0,17.908265651539978
47,26,50.99981223548098
48,31.0,65.70918228481173
49,31,0.0
50,31.0,63.48650137168062
51,32,5.198839598570602
52,38,84.73285618437065
53,42.0,79.9977311318483
54,42.0,5.122879978238814
55,45.0,38.94635910309103
56,45.0,8.991884199370304
57,51.0,67.0635031609568
58,51.0,4.776795887130248
59,52.0,127.87254511167532
60,52.0,17.890849289465514
61,48.0,91.88572350609552
62,48.0,26.841440753340564
63,49,48.4851815400175
64,44.0,69.0112107074792
65,44.0,48.835516090452806
66,36,30.64228545413416
67,33,156.8716466632031
68,22,75.39020671399776
69,18.0,10.54415243320856
70,18.0,9.543199885014364
71,13,158.5163661065913
72,11,5.045722314182898
73,10,34.549815393744986
74,9.0,0.0
75,9.0,0.0
76,8,124.93368161043935
77,6,186.70641844998602
78,1.0,0.0
79,1.0,0.0
80,1,46.61838460674224
81,0.0,106.6411599022419
82,0.0,0.0
83,9.0,93.26256744791839
84,9,0.0
85,9,0.0
86,9,0.0
87,9.0,273.4483088631808
88,8.0,0.0
89,8.0,0.0
90,10.0,14.764974266201813
91,10,0.0
92,10.0,19.784841127543174
93,11,5.045722314182898
94,13,158.5163661065913
95,18,20.087352318222923
96,22,75.39020671399776
97,33.0,2.2569122203497476
98,33,121.71109829962722
99,33.0,32.90363614322614
100,36,30.64228545413416
101,44,117.846726797932
102,49.0,43.88392858945912
103,49.0,4.601252950558383
104,48,118.72716425943608
105,52.0,54.409600125756434
106,52.0,91.35379427538439
107,51,71.84029904808705
108,45.0,22.186669789847297
109,45.0,25.751573512614033
110,42.0,58.42968661581743
111,42.0,26.690924494269684
112,38,84.73285618437065
113,32,5.198839598570602
114,31.0,69.51317517063856
115,31,59.68250848585379
116,31.0,0.0
117,26,50.99981223548098
118,29,53.29381049579379
119,35,38.66906066267094
120,40.0,35.65129332942637
121,40,0.0
122,40,0.0
123,40.0,45.67873540374371
124,47,115.18124893532033
125,50,21.159120614380072
126,53.0,11.290138426873423
127,53,0.0
128,53.0,5.530727647867831
129,54,4.571992314594792
130,55,40.706884763821265
131,60,53.421888172223234
132,65.0,97.35046261521907
133,65.0,10.08314936673682
134,81,113.7246883613905
135,80.0,35.008891151299714
136,80.0,0.0
137,73.0,6.347526439550721
138,73.0,43.43464310419955
139,92,136.46365356825854
140,99.0,27.771355769934903
141,99,0.0
142,99.0,24.061508064035852
143,118,243.10514539857218
144,140.0,24.502310436074378
145,140,389.53845183021195
146,140.0,37.190404956716804
147,139.0,245.0838312447211
148,139,83.8897800963384
149,139,317.54915929211
150,139.0,11.424452048949489
151,161.0,209.6378254629949
152,161.0,155.03812691717644
153,162.0,111.0449453497853
154,162.0,18.328519657844524
155,156.0,146.40115373668294
156,156.0,189.34776156324818
157,144.0,45.087420915846714
158,144,0.0
159,144.0,38.76154304848807
160,157.0,58.8008095131201
161,157,245.6561873196242
162,157,18.4789975638065
