,road_id,length
0,87,0.0
1,87,39.817459684114134
2,93,44.04793053552193
3,93,24.806039086452884
4,100,63.2420451263762
5,105,40.87079300991758
6,108,14.246214786088672
7,109,21.389711333793297
8,111,29.977058123377354
9,112,74.30123629783394
10,119,13.102717551324474
11,119,0.0
12,119,97.67021284924702
13,119,2.668463884246222
14,121,50.70965259865239
15,124,80.90212024401272
16,126,23.55383863899959
17,130,36.949732001126804
18,130,48.07210116421214
19,135,198.64555072279498
20,136,0.964519977918096
21,147,5.959389499743991
22,147,222.26974200574128
23,148,1.135947834481573
24,158,183.6597839008959
25,167,32.30000420784341
26,167,34.886629971272576
27,168,19.50775465934546
28,169,107.30937391256127
29,169,0.0
30,169,0.0
31,166,48.814004046457626
32,166,0.6542366828633276
33,160,47.23928500841821
34,159,125.54592000061544
35,159,60.998878419288104
36,149,136.5670253945952
37,149,10.72668837592523
38,143,68.17111848071698
39,138,65.70921611821755
40,138,0.0
41,138,15.159369636341937
42,133,44.47835995015775
43,134,77.78746918383446
44,134,61.3653269036884
45,134,0.0
46,134,8.694911778563664
47,135,198.64555072279498
48,130,52.49684775690602
49,130,32.524985408432926
50,126,23.55383863899959
51,124,80.90212024401272
52,121,50.70965259865239
53,119,74.50473939148944
54,119,38.93665489332828
55,112,74.30123629783394
56,111,29.977058123377354
57,109,21.389711333793297
58,109,0.0
59,109,0.0
60,108,14.246214786088672
61,105,40.87079300991758
62,100,63.2420451263762
63,93,68.85396962197481
64,87,48.027241431867715
65,87,0.0
66,87,5.740251483412274
67,85,12.493472341092211
68,79,7.600636519212181
69,77,81.37488764476144
70,77,12.825804628704274
71,65,107.43361198195589
72,60,53.421888172223234
73,55,32.16281743478652
74,55,8.544067329034744
75,54,4.571992314594792
76,53,16.820866074741254
77,50,21.159120614380072
78,47,47.27309653998755
79,47,55.840624109394625
80,47,12.067528285938154
81,39,69.66982264264902
82,37,104.44564813274408
83,37,15.331416087231517
84,28,0.742875914468895
85,27,165.3559121215829
86,27,0.7453238179854664
87,15,97.25806938140208
88,12,41.54829395009166
89,12,111.5604670211206
90,7,59.93262878028578
91,5,80.55359639149353
92,5,0.01157384488773785
93,2,46.39654331952562
94,4,14.426561388070366
95,4,0.0
96,4,0.0
97,4,14.426561388070366
98,2,46.39654331952562
99,5,65.48961903182386
100,5,15.0755512045574
101,7,59.93262878028578
102,12,153.10876097121226
103,15,42.6783807855499
104,15,54.57968859585218
105,14,140.53208965304768
106,24,22.978836589020066
107,24,130.09362308247375
108,23,69.16164577556178
109,21,30.5875768081573
110,21,1.14299912967615
111,19,6.289346772907295
112,17,152.6455937513505
113,17,117.01130207520953
114,17,30.090657202441694
115,16,107.98064820682487
116,16,198.70006565532162
117,16,3.5808459893765985
118,20,53.99611118178011
119,21,31.73057593783345
120,21,0.0
121,23,69.16164577556178
122,25,17.944168539915893
123,43,95.5073755748871
124,43,138.56390385222795
125,59,10.127514639957166
126,59,169.96381165446158
127,61,23.184229176743944
128,72,95.5320515550224
129,72,39.2275356579799
130,73,49.78216954375027
131,80,3.23921674064837
132,80,31.769674410651344
133,81,113.7246883613905
134,77,31.930578561626
135,77,62.27011371183972
136,79,7.600636519212181
137,85,12.493472341092211
138,87,13.950033231165854
